,Chart Artist Name,Spotify Artist Name,Chart Song Name,Spotify Song Name,Lev Dist,Predicted URL,Debut Year,Debut Date
5050,Ashford & Simpson,Lisa Simpson,When I Think Of You,When I Think of You,9.0,https://open.spotify.com/track/1vMkMnOnbCR57Hze0LYMZI,1986,8/23/86
6196,Bobby Darin,Bobby Darin,What'd I Say (Part 1),What'd I Say,9.0,https://open.spotify.com/track/0a1Mw97ub8XzBbLhYSn2FW,1962,3/31/62
2971,Enigma Norteno,Enigma Norteño,Aunque Sea En Silencio (Amor de Cuatro Paredes),Aunque Sea En Silencio (Cuatro Paredes),9.0,https://open.spotify.com/track/6tO7GuXst1F2L5Hppk8UgB,2011,7/9/11
4738,M.C. Hammer,MC Hammer Benito,This Is The Way We Roll,This Is The Way We Roll,9.0,https://open.spotify.com/track/66B84XJ9vqdAs4tJCC2uaI,1992,5/23/92
5188,Fredi Grace And Rhinstone,Fredi Grace Rhinstone,Help Save This Frantic Heart Of Mine,Help (...Save This Frantic Heart of Mine),9.0,https://open.spotify.com/track/6ejniCYcii3Di2n748DrTq,1982,6/12/82
4675,Dolly Parton & Friends,Clay and Friends,Romeo,Romeo,9.0,https://open.spotify.com/track/75Avti5Xu5VRoCIrDELt9a,1993,3/13/93
3380,tobyMac Featuring Siti Monroe,TobyMac Siti Monroe,One World,One World,10.0,https://open.spotify.com/track/485trCWcAlTHrthbTEmbwi,2008,1/19/08
3204,LMFAO Featuring Lil Jon,LMFAO Lil Jon,Shots,Shots,10.0,https://open.spotify.com/track/1V4jC0vJ5525lEF1bFgPX2,2009,10/24/09
3328,Nas Featuring Keri Hilson,Nas Keri Hilson,Hero,Hero,10.0,https://open.spotify.com/track/1NRjLmipYrv39gWoqCl2w2,2008,8/2/08
1969,Natalie La Rose Featuring Fetty Wap,Natalie La Rose Fetty Wap,Around The World,Around The World,10.0,https://open.spotify.com/track/5IxXl4qLDoh16PJ5E7lnql,2015,7/25/15
1967,Eminem Featuring Gwen Stefani,Eminem Gwen Stefani,Kings Never Die,Kings Never Die,10.0,https://open.spotify.com/track/4uX7M3U4I1nsZ7SFM4XNCn,2015,8/1/15
1970,Zedd Featuring Troye Sivan,Zedd Troye Sivan,Papercut,Papercut,10.0,https://open.spotify.com/track/62hWYjPL57rbUd5rhvI3Of,2015,6/6/15
1643,Charlie Puth Featuring Selena Gomez,Charlie Puth Selena Gomez,We Don't Talk Anymore,We Don't Talk Anymore,10.0,https://open.spotify.com/track/37FXw5QGFN7uwwsLy8uAc0,2016,2/20/16
3713,Brad Paisley Featuring Dolly Parton,Brad Paisley Dolly Parton,When I Get Where I'm Going,When I Get Where I'm Going,10.0,https://open.spotify.com/track/6uzzFjKTWcqHa05H5r5Ojm,2005,12/3/05
3719,Arthur Hanlon Featuring Tito Nieves,Arthur Hanlon Tito Nieves,La Gorda Linda,La Gorda Linda,10.0,https://open.spotify.com/track/1FTQnTQirbudJh80XpwxUK,2005,5/28/05
1918,Alvaro Soler Featuring Jennifer Lopez,Alvaro Soler Jennifer Lopez,El Mismo Sol,El Mismo Sol,10.0,https://open.spotify.com/track/7xDT7yowPTECPfHhGa8UJt,2015,10/17/15
5446,C.C. & Company,The Company,Daydreamer,Hey Daydreamer,10.0,https://open.spotify.com/track/3rAIndvDSOLMi5ED75H9Rj,1976,1/3/76
1924,G-Eazy Featuring Starrah,G-Eazy Starrah,Order More,Order More,10.0,https://open.spotify.com/track/5O2Yjlcs5pSpHq1gcA0cwg,2015,12/5/15
3215,Lupe Fiasco Featuring Matthew Santos,Lupe Fiasco Matthew Santos,Shining Down,Shining Down,10.0,https://open.spotify.com/track/0hkRONsyMGzkhJGc56L5v0,2009,7/25/09
1925,Disclosure Featuring Lorde,Disclosure Lorde,Magnets,Magnets,10.0,https://open.spotify.com/track/7nRmfGNhHKEEu5o8yFXLXt,2015,10/10/15
1926,Rudimental Featuring Ed Sheeran,Rudimental Ed Sheeran,Lay It All On Me,Lay It All on Me,10.0,https://open.spotify.com/track/38ismoqQYn75ruDSQ2Jtx8,2015,10/17/15
1565,Ariana Grande Featuring Lil Wayne,Ariana Grande Lil Wayne,Let Me Love You,Let Me Love You,10.0,https://open.spotify.com/track/5AKlnLpP3WLwZseNbjquND,2016,5/7/16
1929,Justin Bieber Featuring Big Sean,Justin Bieber Big Sean,No Pressure,No Pressure,10.0,https://open.spotify.com/track/23UV8pJEvRnAZd6ZAXBC0H,2015,12/5/15
3718,The Game Featuring 50 Cent,The Game 50 Cent,Hate It Or Love It,Hate It Or Love It,10.0,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,2005,2/19/05
1934,Major Lazer Featuring Wild Belle,Major Lazer Wild Belle,Be Together,Be Together,10.0,https://open.spotify.com/track/3Vv6L434w4rmsaZ6PGfC0E,2015,6/20/15
3717,Shakira Featuring Alejandro Sanz,Shakira Alejandro Sanz,La Tortura,La tortura,10.0,https://open.spotify.com/track/7klcjsUjOT35E862g1BlSC,2005,5/7/05
1937,Lil Durk Featuring Jeremih,Lil Durk Jeremih,Like Me,Like Me,10.0,https://open.spotify.com/track/71kZP3u1h27zyjfULjSxPT,2015,6/20/15
1938,Armin van Buuren Featuring Mr. Probz,Armin van Buuren Mr. Probz,Another You,Another You,10.0,https://open.spotify.com/track/1u6LOWtdWA2wwa3CryIBsS,2015,5/16/15
1939,Disclosure Featuring Sam Smith,Disclosure Sam Smith,Omen,Omen,10.0,https://open.spotify.com/track/4kuPeLqTPXDkPB2injreCw,2015,8/22/15
3214,Abraham & Bethliza,Abraham Millaqueo,Contigo,Contigo,10.0,https://open.spotify.com/track/4TbWJbLy0p9U2ZxSuaOOQe,2009,4/4/09
3715,Scoundrels Featuring Pastor Troy,Scoundrels Pastor Troy,Ghetto,Ghetto,10.0,https://open.spotify.com/track/7Ap31vNgYMeHEKI6Z4qDKB,2005,8/13/05
3213,The-Dream Featuring Kanye West,The-Dream Kanye West,Walkin' On The Moon,Walkin' On The Moon,10.0,https://open.spotify.com/track/4mIwoDxYxRJ2off7985qJC,2009,6/13/09
1944,Felix Jaehn Featuring Polina,Felix Jaehn Polina,Book Of Love,Book Of Love,10.0,https://open.spotify.com/track/47NTskHaXv46jp21vFj8tD,2015,12/26/15
1945,Chet Faker Featuring Banks,Chet Faker BANKS,1998,1998,10.0,https://open.spotify.com/track/0DdNKXYhsBBrHsUyMOdRaa,2015,8/22/15
1946,Snoop Dogg Featuring Stevie Wonder,Snoop Dogg Stevie Wonder,California Roll,California Roll,10.0,https://open.spotify.com/track/3wO19rAQ7aya5YFPQ6Ts0A,2015,5/30/15
1972,Future Featuring Drake,Future Drake,Where Ya At,Where Ya At,10.0,https://open.spotify.com/track/45hdBpMeqTxfp5M849L3Vy,2015,8/8/15
1949,Madeon Featuring Passion Pit,Madeon Passion Pit,Pay No Mind,Pay No Mind,10.0,https://open.spotify.com/track/1XT95SWe6U0nZmchAfZh2T,2015,2/28/15
1952,Snoop Dogg Featuring Charlie Wilson,Snoop Dogg Charlie Wilson,Peaches N Cream,Peaches N Cream,10.0,https://open.spotify.com/track/7Fk0zNC7vGdoDwePPgByKh,2015,4/11/15
1561,Peter Hollens Featuring Home Free,Peter Hollens Home Free,Amazing Grace,Amazing Grace,10.0,https://open.spotify.com/track/4Y7ccrzeEvhvCc8IFoxZKd,2016,12/24/16
4828,TKA Featuring Michelle Visage,TKA Michelle Visage,Crash (Have Some Fun),Crash (Have Some Fun),10.0,https://open.spotify.com/track/5C14MgFV6V0lvw6bChmMkz,1990,12/1/90
1955,Zedd Featuring Jon Bellion,Zedd Jon Bellion,Beautiful Now,Beautiful Now,10.0,https://open.spotify.com/track/2ISSQPb9LHHiV6ng2NXosL,2015,6/6/15
1558,Florida Georgia Line Featuring Backstreet Boys,Florida Georgia Line Backstreet Boys,"God, Your Mama, And Me","God, Your Mama, And Me",10.0,https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg,2016,9/10/16
1957,R. City Featuring Adam Levine,R. City Adam Levine,Locked Away,Locked Away,10.0,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN,2015,8/8/15
1965,Joe Stone Featuring Montell Jordan,Joe Stone Montell Jordan,The Party (This Is How We Do It),The Party (This Is How We Do It),10.0,https://open.spotify.com/track/4DEakFTIhXT6JFyCsQUffd,2015,9/12/15
3208,Bow Wow Featuring Johnta Austin,Bow Wow Johnta Austin,You Can Get It All,You Can Get It All,10.0,https://open.spotify.com/track/2r8JyfxLyQg3IhnxKro4j8,2009,3/28/09
1551,Enrique Iglesias Featuring Wisin,Enrique Iglesias Wisin,Duele El Corazon,DUELE EL CORAZON,10.0,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2016,7/30/16
1556,Seeb Featuring Jacob Banks,Seeb Jacob Banks,What Do You Love,What Do You Love,10.0,https://open.spotify.com/track/4aB4udr3pcJuENmfDitPSZ,2016,11/5/16
2067,Michael W. Smith Featuring Amy Grant,Michael W. Smith Amy Grant,Almost There,Almost There,10.0,https://open.spotify.com/track/40v22WZeg9CQYnq52hoD9w,2014,12/13/14
2066,Big Data Featuring Joywave,Big Data Joywave,Dangerous,Dangerous,10.0,https://open.spotify.com/track/6EtKP3jSSSVZCcPfm3COXS,2014,5/31/14
3178,Maino Featuring T-Pain,Maino T-Pain,All The Above,All The Above,10.0,https://open.spotify.com/track/3LOLihGm2Y97gJjmWBSFrd,2009,4/4/09
2060,Rick Ross Featuring Jeezy,Rick Ross Jeezy,War Ready,War Ready,10.0,https://open.spotify.com/track/08ncUNQWKOWolhxPbgrlMm,2014,3/29/14
3683,Natalie Featuring Baby Bash,Natalie Baby Bash,Energy,Energy,10.0,https://open.spotify.com/track/7B42GdidcsaQdJCBiPtzSW,2005,6/18/05
3685,Daddy Yankee Featuring Wisin & Yandel,Daddy Yankee Wisin & Yandel,No Me Dejes Solo,No Me Dejes Solo,10.0,https://open.spotify.com/track/1EhM7nYYRpH2kzPdlnEpHa,2005,7/30/05
2055,Duke Dumont Featuring Jax Jones,Duke Dumont Jax Jones,I Got U,I Got U,10.0,https://open.spotify.com/track/69gQgkobVW8bWjoCjBYQUd,2014,3/29/14
2054,Slash Featuring Myles Kennedy And The Conspirators,Slash Myles Kennedy And The Conspirators,World On Fire,World On Fire,10.0,https://open.spotify.com/track/0GnU2sNVI6uP1tlmkVfiEt,2014,10/4/14
1531,Los Gfez Featuring Diego Herrera,Los Gfez Diego Herrera,Bien Servida,Bien Servida,10.0,https://open.spotify.com/track/55aMcuQyxrPoo4Qo5G3AKM,2016,5/14/16
2049,TeeFLii Featuring 2 Chainz,TeeFLii 2 Chainz,24 Hours,24 Hours,10.0,https://open.spotify.com/track/7LWtfSW68VAkHp3hpcFDCY,2014,9/13/14
3180,R. Kelly Featuring Keri Hilson,R. Kelly Keri Hilson,Number One,Number One,10.0,https://open.spotify.com/track/5nB5bek72WORC5jegCIPNk,2009,9/12/09
1532,Lecrae Featuring Propaganda,Lecrae Propaganda,Gangland,Gangland,10.0,https://open.spotify.com/track/4OD0qJsLKoBuuVfi2zYsQF,2016,2/6/16
2044,3LAU Featuring Bright Lights,3LAU Bright Lights,How You Love Me,How You Love Me,10.0,https://open.spotify.com/track/1nas007nDbzLwDGwvMdz79,2014,4/12/14
3334,Bobby V Featuring Yung Joc,Bobby V. Yung Joc,Beep,Beep,10.0,https://open.spotify.com/track/5xnZ1vqo2LAOge8DWtvBVk,2008,11/22/08
2043,Yo Gotti Featuring Rich Homie Quan,Yo Gotti Rich Homie Quan,I Know,I Know,10.0,https://open.spotify.com/track/22BwaoGHQOTfFhHTndm7DQ,2014,2/1/14
3333,Lil Wayne Featuring Static Major,Lil Wayne Static Major,Lollipop,Lollipop,10.0,https://open.spotify.com/track/4P7VFiaZb3xrXoqGwZXC3J,2008,8/16/08
1536,A$AP Ferg Featuring Future,A$AP Ferg Future,New Level,New Level,10.0,https://open.spotify.com/track/11BIoKDpTJHX5mZt6p566h,2016,4/16/16
2042,Adrian Marcel Featuring Sage The Gemini,Adrian Marcel Sage The Gemini,2AM.,2AM.,10.0,https://open.spotify.com/track/64Jyg9AzWl3AHdnkKPmY4T,2014,6/14/14
5380,Tavares,Tavares,The Ghost Of Love (Part 1),The Ghost Of Love - Remastered,10.0,https://open.spotify.com/track/1UwiIGmwidEZES4NVSZcDj,1978,3/18/78
1540,Gryffin Featuring Josef Salvat,Gryffin Josef Salvat,Heading Home,Heading Home,10.0,https://open.spotify.com/track/4iZ3YEN89TU8Uwan4NwkB8,2016,2/13/16
1530,2 Chainz Featuring Drake,2 Chainz Drake,Big Amount,Big Amount,10.0,https://open.spotify.com/track/5tkDCf3xKRZjT5RbCb3sZB,2016,11/5/16
3345,Hot Stylz Featuring Yung Joc,Hot Stylz Yung Joc,Lookin Boy,Lookin Boy,10.0,https://open.spotify.com/track/0wz8h6sHVK5p60iAgfQkw3,2008,6/21/08
2089,Yandel Featuring Daddy Yankee,Yandel Daddy Yankee,Moviendo Caderas,Moviendo Caderas,10.0,https://open.spotify.com/track/0bdL8X3MrX51dRz231BFtv,2014,3/8/14
2087,Eminem Featuring Sia,Eminem Sia,Guts Over Fear,Guts Over Fear,10.0,https://open.spotify.com/track/0VZs2OQq4axr8GFRdC9nyD,2014,9/13/14
3676,Yaga & Mackie Featuring Nina Sky,Yaga & Mackie Nina Sky,Bailando,Bailando,10.0,https://open.spotify.com/track/2WkWjXV1lQtSFNZoFzu3r0,2005,12/17/05
3166,Rihanna Featuring Jeezy,Rihanna Jeezy,Hard,Hard,10.0,https://open.spotify.com/track/3YJkAQNEhmCZGLdmPsu6Ye,2009,12/5/09
4852,Queen Latifah Featuring Monie Love,Queen Latifah Monie Love,Ladies First,Ladies First,10.0,https://open.spotify.com/track/3MN82VctKXwosPol8bzyDM,1990,1/20/90
2083,Lecrae Featuring for KING & COUNTRY,Lecrae for KING & COUNTRY,Messengers,Messengers,10.0,https://open.spotify.com/track/5OExw3ycwqhQLlP8ULYsRT,2014,9/27/14
3172,T-Pain Featuring Chris Brown,T-Pain Chris Brown,Freeze,Freeze,10.0,https://open.spotify.com/track/0FJWjBhFgk5cBuKcTTUlJ8,2009,2/7/09
3342,Kardinal Offishall Featuring Akon,Kardinal Offishall Akon,Dangerous,Dangerous,10.0,https://open.spotify.com/track/4NOZ35Dhucr6UlVyLOtktd,2008,9/20/08
2068,Tedashii Featuring Britt Nicole,Tedashii Britt Nicole,"Dark Days, Darker Nights","Dark Days, Darker Nights",10.0,https://open.spotify.com/track/6QGDeaHyBZpz2vWnVo0HNl,2014,6/14/14
2082,Lil Wayne Featuring Drake,Lil Wayne Drake,Grindin',Grindin',10.0,https://open.spotify.com/track/6lVJb47gQEh3PV585qgRoy,2014,9/27/14
2079,Lil Jon Featuring Tyga,Lil Jon Tyga,Bend Ova,Bend Ova,10.0,https://open.spotify.com/track/35x6JdLCr4VWWR5ShNoAWo,2014,9/27/14
2078,Tim McGraw Featuring Faith Hill,Tim McGraw Faith Hill,Meanwhile Back At Mama's,Meanwhile Back At Mama's,10.0,https://open.spotify.com/track/2rO28hRLDbsenVjeWvwqQz,2014,6/14/14
2077,Steve Aoki Featuring Flux Pavilion,Steve Aoki Flux Pavilion,Get Me Outta Here,Get Me Outta Here,10.0,https://open.spotify.com/track/7JNXZxSgpBJ8A5EWlemLjD,2014,10/4/14
2076,Lil Wayne Featuring Drake,Lil Wayne Drake,Believe Me,Believe Me,10.0,https://open.spotify.com/track/6t2eIONH4Sax3R21QWiKNp,2014,6/7/14
2075,Calvin Harris Featuring Gwen Stefani,Calvin Harris Gwen Stefani,Together,Together,10.0,https://open.spotify.com/track/0otmDG441slQ7QYZUPgBcM,2014,11/22/14
3173,Birdman Featuring Lil Wayne,Birdman Lil Wayne,Always Strapped,Always Strapped,10.0,https://open.spotify.com/track/0uiMSv1iUmIELMFnTmyyKX,2009,4/4/09
2073,Nicki Minaj Featuring Skylar Grey,Nicki Minaj Skylar Grey,Bed Of Lies,Bed Of Lies,10.0,https://open.spotify.com/track/490r1lg2turCiWsPAAxVBP,2014,12/6/14
3678,Paul Wall Featuring Big Pokey,Paul Wall Big Pokey,Sittin' Sidewayz,Sittin' Sidewayz,10.0,https://open.spotify.com/track/7B4XuFnS0t3qzdT1BJqiwQ,2005,8/27/05
2080,PSY Featuring Snoop Dogg,PSY Snoop Dogg,Hangover,Hangover,10.0,https://open.spotify.com/track/4ngypPwfcqpHBxQjJIOgvr,2014,6/28/14
2039,deadmau5 Featuring Colleen D'Agostino,deadmau5 Colleen D'agostino,Seeya,Seeya,10.0,https://open.spotify.com/track/7fI68tGykUE5DosLnVASDA,2014,6/14/14
2035,Ranny Featuring Jipsta,Ranny Jipsta,Body Pop,Body Pop,10.0,https://open.spotify.com/track/4ZKVQ45JKpvz9EHLpZIz0j,2014,12/6/14
3388,Lil Wayne Featuring Jay-Z,Lil Wayne JAY-Z,Mr. Carter,Mr. Carter,10.0,https://open.spotify.com/track/2tQM1BUrXp2kqOM6mN11TC,2008,8/2/08
3192,Baby Bash Featuring Pitbull,Baby Bash Pitbull,Outta Control,Outta Control,10.0,https://open.spotify.com/track/0thNoanFTD1cD5rsJsz2bE,2009,8/29/09
1996,Jennifer Lopez Featuring French Montana,Jennifer Lopez French Montana,I Luh Ya Papi,I Luh Ya Papi,10.0,https://open.spotify.com/track/0fjqx2nfpWXdbrbnxDDgPT,2014,3/29/14
1994,Michael W. Smith Featuring Little Big Town,Michael W. Smith Little Big Town,Silent Night,Silent Night,10.0,https://open.spotify.com/track/3xS9G3Hr1ouRbchffaAauD,2014,12/27/14
3705,Eminem Featuring Nate Dogg,Eminem Nate Dogg,Shake That,Shake That,10.0,https://open.spotify.com/track/0fGh0trRN1xz3s41r7V5ce,2005,12/24/05
3193,Justin Bieber Featuring Usher,Justin Bieber Usher,First Dance,First Dance,10.0,https://open.spotify.com/track/4bPeekGfzuqkmlpKiJur5o,2009,12/5/09
3330,Alvin And The Chipmunks,Alvin & The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) (2007),The Chipmunk Song (Christmas Don't Be Late),10.0,https://open.spotify.com/track/56zzFu50XygqBvhVjL8ebK,2008,1/5/08
3194,Chris And Conrad,Christina Aguilera,Christmas Time,Christmas Time,10.0,https://open.spotify.com/track/49k6iIn3ceIhyeFNSQChQh,2009,12/12/09
3348,Estelle Featuring Kanye West,Estelle Kanye West,American Boy,American Boy,10.0,https://open.spotify.com/track/22UDw8rSfLbUsaAGTXQ4Z8,2008,5/3/08
3704,Teena Marie Featuring Gerald Levert,Teena Marie Gerald Levert,A Rose By Any Other Name,A Rose By Any Other Name,10.0,https://open.spotify.com/track/5czO1qonoydMKYqyEqWVL3,2005,1/1/05
1984,Rick Ross Featuring French Montana,Rick Ross French Montana,Nobody,Nobody,10.0,https://open.spotify.com/track/5PU9EPOh36Cw0f5VGcAacw,2014,3/22/14
3708,Webbie Featuring Bun B,Webbie Bun B,Give Me That,Give Me That,10.0,https://open.spotify.com/track/0KGZzYTmH3lfpSKOcjnOkp,2005,5/7/05
1552,Chris Young Featuring Vince Gill,Chris Young Vince Gill,Sober Saturday Night,Sober Saturday Night,10.0,https://open.spotify.com/track/3J7J46rmHmYw90NVqVvXU4,2016,7/2/16
3773,G-Unit Featuring Joe,G-Unit Joe,Wanna Get To Know You,Wanna Get To Know You,10.0,https://open.spotify.com/track/1dHJETCn2X1R1YwVlMvSza,2004,2/14/04
1981,Kid Ink Featuring DeJ Loaf,Kid Ink DeJ Loaf,Be Real,Be Real,10.0,https://open.spotify.com/track/4fUh9VvKW4shhWN5LfN1Ba,2015,5/2/15
3198,Raheem DeVaughn Featuring Ludacris,Raheem DeVaughn Ludacris,Bulletproof,Bulletproof,10.0,https://open.spotify.com/track/6EqT8NTv64FId3JvxBe7mP,2009,11/21/09
1555,Deorro Featuring DyCy,Deorro DyCy,Goin Up,Goin Up,10.0,https://open.spotify.com/track/2GliG52n5FaLAkBLt74mcK,2016,10/29/16
3711,Ying Yang Twins Featuring Pitbull,Ying Yang Twins Pitbull,Shake,Shake,10.0,https://open.spotify.com/track/5U1lQBg8zLFZCv9UzU6Noh,2005,9/3/05
1974,Don Omar Featuring Natti Natasha,Don Omar Natti Natasha,Perdido En Tus Ojos,Perdido En Tus Ojos,10.0,https://open.spotify.com/track/0Mk48GaMgw0qz0auSymuHd,2015,4/11/15
3384,Kanye West Featuring Chris Martin,Kanye West Chris Martin,Homecoming,Homecoming,10.0,https://open.spotify.com/track/2ovQ5MCx91XVjgVWEPfvks,2008,6/7/08
1998,Tyga Featuring Young Thug,Tyga Young Thug,Hookah,Hookah,10.0,https://open.spotify.com/track/3qQ6WFhcAx6LOH1UHz1c0U,2014,8/30/14
1999,Lecrae Featuring Andy Mineo,Lecrae Andy Mineo,Say I Won't,Say I Won't,10.0,https://open.spotify.com/track/1A7Ki3hcOyt7u0uotKWKzK,2014,9/13/14
2004,ODESZA Featuring Zyra,ODESZA Zyra,Say My Name,Say My Name,10.0,https://open.spotify.com/track/3Tj26XU4Aq6n7tlmIs0ju1,2014,9/20/14
1541,SNBRN Featuring Nate Dogg,SNBRN Nate Dogg,Gangsta Walk,Gangsta Walk,10.0,https://open.spotify.com/track/3C37q1EDEdCeCFeXvftH9p,2016,2/20/16
1542,Drake Featuring Rihanna,Drake Rihanna,Too Good,Too Good,10.0,https://open.spotify.com/track/3BtuIIrQlkujKPuWF2B85z,2016,5/21/16
3386,Akon Featuring Sweet Rush,Akon Sweet Rush,Troublemaker,Troublemaker,10.0,https://open.spotify.com/track/1sBiJZixyXiVBkZCXYvTdf,2008,11/29/08
1545,Zendaya Featuring Chris Brown,Zendaya Chris Brown,Something New,Something New,10.0,https://open.spotify.com/track/1z15fhSgN6U2k4gqA1Zu4j,2016,3/26/16
1547,JX Riders Featuring Skylar Stecker,JX RIDERS Skylar Stecker,Sweet Dreams,Sweet Dreams,10.0,https://open.spotify.com/track/3FoMn9tmcaiGGd4bpRV7bL,2016,8/13/16
3385,LL Cool J Featuring The-Dream,LL Cool J The-Dream,Baby,Baby,10.0,https://open.spotify.com/track/7HG1O7uimRLS68gJUjjP1W,2008,8/9/08
2023,Ne-Yo Featuring Juicy J,Ne-Yo Juicy J,She Knows,She Knows,10.0,https://open.spotify.com/track/7seTcUFOhn5caSDbiSfsp0,2014,11/29/14
2021,Kiesza Featuring Joey Bada$$,Kiesza Joey Bada$$,Bad Thing,Bad Thing,10.0,https://open.spotify.com/track/5Jwo4RW7ngtmmd0qqSOqaA,2014,10/11/14
3696,50 Cent Featuring Olivia,50 Cent Olivia,Candy Shop,Candy Shop,10.0,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh,2005,2/5/05
2019,The Chemical Brothers Featuring Miguel,The Chemical Brothers Miguel,This Is Not A Game,This Is Not A Game,10.0,https://open.spotify.com/track/4U6rRCpHOV7aJOufUbjnt2,2014,11/8/14
2018,Pitbull Featuring Don Miguelo,Pitbull Don Miguelo,Como Yo Le Doy,Como Yo Le Doy,10.0,https://open.spotify.com/track/7ynuf6rSNgiMDyDzzhIDNB,2014,8/9/14
2017,Young Money Featuring Drake,Young Money Drake,Trophies,Trophies,10.0,https://open.spotify.com/track/6HfOzLLjsaXsehIFEsrxTk,2014,3/22/14
4577,Salt-N-Pepa Featuring En Vogue,Salt-N-Pepa En Vogue,Whatta Man,Whatta Man,10.0,https://open.spotify.com/track/7sJN693sYKEIEMu7fc5VnJ,1994,1/29/94
1548,Dillon Francis Featuring Will Heard,Dillon Francis Will Heard,Anywhere,Anywhere,10.0,https://open.spotify.com/track/0fMMtO0pOYIGWfbJmrqfVJ,2016,10/8/16
2008,Big Sean Featuring E-40,Big Sean E-40,I Don't F**k With You,I Don't F**k With You,10.0,https://open.spotify.com/track/7taXl2C2594pF4gjumrF4W,2014,10/11/14
2007,Young Money Featuring Nicki Minaj,Young Money Nicki Minaj,Lookin Ass,Lookin Ass,10.0,https://open.spotify.com/track/4aoTZHeWFCbquvIBhAUZlL,2014,3/15/14
3331,The Game Featuring Lil Wayne,The Game Lil Wayne,My Life,My Life,10.0,https://open.spotify.com/track/4GXH9A6fzuE0MNtqtzjhLg,2008,9/20/08
2006,YG Featuring Drake,YG Drake,Who Do You Love?,Who Do You Love?,10.0,https://open.spotify.com/track/1uDjaezEbalGyGnuH80zDK,2014,3/29/14
1550,Flume Featuring Kai,Flume Kai,Never Be Like You,Never Be Like You,10.0,https://open.spotify.com/track/59UFptlbYUzRUJ9K1q0r0N,2016,4/23/16
3202,Eminem Featuring Dr. Dre,Eminem Dr. Dre,Old Time's Sake,Old Time's Sake,10.0,https://open.spotify.com/track/5j6ODxGVhAWeCS49bBKuxz,2009,5/23/09
1914,DeJ Loaf Featuring Big Sean,DeJ Loaf Big Sean,Back Up,Back Up,10.0,https://open.spotify.com/track/0sr5LOMv4x0jmTYfe6oOvP,2015,8/8/15
3373,Flo Rida Featuring T-Pain,Flo Rida T-Pain,Low,Low,10.0,https://open.spotify.com/track/1oEW27lEGZZZCF3A9Jb8qp,2008,2/9/08
3722,Styles P Featuring Akon,Styles P Akon,Can You Believe It,Can You Believe It,10.0,https://open.spotify.com/track/4mZ35KbhCsBMKunovu4v5D,2005,12/3/05
1740,Jidenna Featuring Roman GianArthur,Jidenna Roman GianArthur,Classic Man,Classic Man,10.0,https://open.spotify.com/track/5R5X6SJGoa2qNTTX9poEfP,2015,5/23/15
1737,The Weeknd Featuring Lana Del Rey,The Weeknd Lana Del Rey,Prisoner,Prisoner,10.0,https://open.spotify.com/track/1gZADNt16Oh23jWyMYRk4p,2015,9/19/15
1736,Louis The Child Featuring k.flay,Louis The Child K.Flay,It's Strange,It's Strange,10.0,https://open.spotify.com/track/0NxHMGOA8vwPD0x8MmXnp7,2015,10/31/15
1612,Mura Masa Featuring A$AP Rocky,Mura Masa A$AP Rocky,Love$ick,Love$ick,10.0,https://open.spotify.com/track/6nAQE9VatYS3fjJVsVh4uX,2016,10/22/16
1735,Nicki Minaj Featuring Jeremih,Nicki Minaj Jeremih,Favorite,Favorite,10.0,https://open.spotify.com/track/0Rn35uVnV5Q1S1DM8NBhSr,2015,1/3/15
1734,Selena Gomez Featuring A$AP Rocky,Selena Gomez A$AP Rocky,Good For You,Good For You,10.0,https://open.spotify.com/track/578Eooad7oUyn4stovZiPg,2015,7/11/15
1613,French Montana Featuring Drake,French Montana Drake,No Shopping,No Shopping,10.0,https://open.spotify.com/track/0Di26AbdtizzHkFstPyt7A,2016,8/6/16
1732,Disclosure Featuring Miguel,Disclosure Miguel,Good Intentions,Good Intentions,10.0,https://open.spotify.com/track/1zdDIieTg3JyVPeHPO9227,2015,10/17/15
3765,Dilated Peoples Featuring Kanye West,Dilated Peoples Kanye West,This Way,This Way,10.0,https://open.spotify.com/track/6ENJiFz2P8cNu1yftOI5rI,2004,6/12/04
5508,Jackson 5,The Jackson 5,I Am Love (Parts I & II),I Am Love - Parts 1 & 2,10.0,https://open.spotify.com/track/6avUSHzZ1GG6StApojxKHK,1975,2/8/75
1730,Wolfgang Gartner Featuring Bobby Saint,Wolfgang Gartner Bobby Saint,Unholy,Unholy,10.0,https://open.spotify.com/track/3bKLGWqOAH5N8ev9i9sjjm,2015,1/31/15
5549,The Mighty Clouds Of Joy,Mighty Clouds Of Joy,Time,Hard Times,10.0,https://open.spotify.com/track/4rl1Qs2dBvoZtD8ShIIrAG,1974,10/26/74
1729,Yellow Claw Featuring Ayden,Yellow Claw Ayden,Till It Hurts,Till It Hurts,10.0,https://open.spotify.com/track/6hJSH3jS9jG6khVclppBJw,2015,1/3/15
1728,Kygo Featuring Parson James,Kygo Parson James,Stole The Show,Stole the Show,10.0,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,2015,4/4/15
